Customer_ID,Age,Gender,Location,Browsing_History,Purchase_History,Customer_Segment,Avg_Order_Value,Holiday,Season,Unnamed: 10,income
C3649,19,Other,Mumbai,"['Fitness', 'Fashion', 'Beauty']","['Resistance Bands', 'T-shirt', 'Perfume']",New Visitor,1620.96,Yes,Autumn,,27650
C3650,38,Female,Chennai,['Beauty'],['Moisturizer'],New Visitor,4384.01,Yes,Winter,,70765
C3651,22,Other,Delhi,"['Home Decor', 'Beauty', 'Electronics']","['Curtains', 'Lipstick', 'Headphones']",Occasional Shopper,4981.06,Yes,Autumn,,68577
C3652,48,Male,Kolkata,['Electronics'],['Smartphone'],Frequent Buyer,2673.89,No,Winter,,65312
C3653,34,Male,Bangalore,"['Beauty', 'Fitness', 'Fashion']","['Moisturizer', 'Treadmill', 'T-shirt']",Frequent Buyer,793.71,Yes,Autumn,,73487
C3654,50,Female,Chennai,"['Books', 'Fitness', 'Electronics']","['Fiction', 'Treadmill', 'Smartwatch']",Frequent Buyer,2378.24,Yes,Autumn,,52871
C3655,33,Female,Mumbai,"['Home Decor', 'Fashion']","['Lamp', 'Jacket']",New Visitor,1302.73,No,Autumn,,74475
C3656,37,Male,Chennai,['Fitness'],['Yoga Mat'],New Visitor,2661.1,No,Spring,,61282
C3657,39,Female,Bangalore,['Home Decor'],['Lamp'],Occasional Shopper,3717.9,Yes,Winter,,89061
C3658,24,Female,Bangalore,['Electronics'],['Headphones'],New Visitor,3881.2,Yes,Autumn,,54202
C3659,49,Other,Delhi,"['Books', 'Beauty', 'Electronics']","['Fiction', 'Perfume', 'Smartphone']",Frequent Buyer,3301.47,No,Winter,,68200
C3660,53,Female,Bangalore,"['Books', 'Electronics', 'Fitness']","['Comics', 'Laptop', 'Resistance Bands']",New Visitor,3372.94,Yes,Spring,,50663
C3661,30,Other,Mumbai,"['Fashion', 'Beauty', 'Home Decor']","['Jeans', 'Perfume', 'Curtains']",Frequent Buyer,1108.67,Yes,Autumn,,55635
C3662,35,Male,Chennai,['Electronics'],['Headphones'],New Visitor,4193.19,No,Autumn,,88023
C3663,58,Female,Mumbai,"['Books', 'Beauty', 'Electronics']","['Non-fiction', 'Moisturizer', 'Smartwatch']",Frequent Buyer,1006.01,No,Spring,,29350
C3664,55,Female,Kolkata,"['Fashion', 'Beauty', 'Electronics']","['Shoes', 'Foundation', 'Headphones']",Occasional Shopper,3405.11,Yes,Summer,,64766
C3665,54,Other,Chennai,"['Beauty', 'Books']","['Moisturizer', 'Biography']",New Visitor,3539.85,Yes,Autumn,,49041
C3666,54,Male,Delhi,['Home Decor'],['Wall Art'],Frequent Buyer,4828.38,Yes,Spring,,75714
C3667,49,Other,Bangalore,"['Fashion', 'Home Decor', 'Fitness']","['Shoes', 'Lamp', 'Resistance Bands']",Occasional Shopper,892.2,Yes,Autumn,,42985
C3668,56,Other,Kolkata,['Fitness'],['Yoga Mat'],Frequent Buyer,1723.77,No,Winter,,40372
C3669,42,Male,Mumbai,['Beauty'],['Lipstick'],Frequent Buyer,3739.34,Yes,Autumn,,85731
C3670,52,Other,Mumbai,"['Fashion', 'Books', 'Home Decor']","['Jacket', 'Fiction', 'Wall Art']",New Visitor,3463.99,Yes,Winter,,55869
C3671,34,Male,Bangalore,['Beauty'],['Lipstick'],New Visitor,1943.43,Yes,Summer,,75455
C3672,28,Other,Bangalore,"['Books', 'Home Decor', 'Fitness']","['Non-fiction', 'Lamp', 'Resistance Bands']",Frequent Buyer,1547.3,No,Winter,,47813
C3673,28,Other,Kolkata,"['Beauty', 'Fitness']","['Moisturizer', 'Yoga Mat']",New Visitor,2305.6,Yes,Spring,,44735
C3674,32,Female,Mumbai,['Fitness'],['Resistance Bands'],Frequent Buyer,2634.61,Yes,Autumn,,61492
C3675,25,Other,Delhi,['Electronics'],['Headphones'],New Visitor,1431.36,Yes,Autumn,,31500
C3676,23,Other,Kolkata,['Beauty'],['Foundation'],Frequent Buyer,2542.26,Yes,Summer,,50252
C3677,60,Other,Chennai,"['Books', 'Beauty']","['Comics', 'Foundation']",New Visitor,1562.23,No,Winter,,26691
C3678,52,Female,Bangalore,"['Books', 'Fashion']","['Biography', 'Jacket']",Frequent Buyer,544.53,Yes,Spring,,50697
C3679,44,Other,Mumbai,"['Electronics', 'Home Decor', 'Books']","['Headphones', 'Curtains', 'Comics']",New Visitor,4250.67,No,Winter,,77350
C3680,20,Male,Bangalore,"['Home Decor', 'Electronics', 'Beauty']","['Lamp', 'Smartphone', 'Perfume']",Frequent Buyer,4965.64,No,Summer,,34531
C3681,60,Male,Delhi,['Electronics'],['Laptop'],Occasional Shopper,1642.51,Yes,Spring,,33528
C3682,35,Other,Delhi,"['Books', 'Fashion', 'Fitness']","['Biography', 'Jacket', 'Resistance Bands']",New Visitor,3362.14,Yes,Winter,,72843
C3683,56,Male,Kolkata,"['Electronics', 'Home Decor']","['Laptop', 'Wall Art']",Frequent Buyer,764.93,Yes,Summer,,38183
C3684,43,Female,Mumbai,"['Books', 'Fitness', 'Fashion']","['Biography', 'Resistance Bands', 'T-shirt']",Occasional Shopper,1367.3,Yes,Autumn,,69670
C3685,22,Other,Delhi,['Electronics'],['Laptop'],Occasional Shopper,4303.76,No,Spring,,56015
C3686,32,Female,Mumbai,"['Fitness', 'Electronics', 'Home Decor']","['Yoga Mat', 'Smartwatch', 'Lamp']",Frequent Buyer,2080.16,No,Winter,,74585
C3687,27,Other,Chennai,"['Fashion', 'Fitness']","['Shoes', 'Dumbbells']",Occasional Shopper,4269.26,Yes,Winter,,42522
C3688,32,Other,Delhi,"['Fashion', 'Home Decor']","['T-shirt', 'Cushions']",Occasional Shopper,3048.56,No,Autumn,,82982
C3689,25,Female,Mumbai,"['Home Decor', 'Books', 'Beauty']","['Cushions', 'Non-fiction', 'Lipstick']",New Visitor,2582.68,Yes,Autumn,,53145
C3690,45,Male,Mumbai,"['Fitness', 'Fashion']","['Yoga Mat', 'Jacket']",New Visitor,537.1,Yes,Winter,,52295
C3691,40,Female,Kolkata,"['Beauty', 'Electronics', 'Home Decor']","['Perfume', 'Headphones', 'Curtains']",Occasional Shopper,3001.46,Yes,Summer,,72184
C3692,57,Other,Kolkata,['Books'],['Biography'],New Visitor,1371.32,Yes,Autumn,,35570
C3693,31,Other,Chennai,"['Fitness', 'Electronics']","['Yoga Mat', 'Headphones']",Occasional Shopper,4683.35,No,Autumn,,80773
C3694,59,Male,Kolkata,"['Home Decor', 'Beauty']","['Wall Art', 'Foundation']",New Visitor,3180.01,Yes,Spring,,42263
C3695,28,Female,Mumbai,['Fitness'],['Resistance Bands'],Frequent Buyer,4943.23,Yes,Autumn,,70333
C3696,32,Other,Chennai,"['Beauty', 'Fashion']","['Foundation', 'Jeans']",Occasional Shopper,846.45,Yes,Autumn,,73818
C3697,56,Other,Chennai,['Beauty'],['Foundation'],Frequent Buyer,1885.59,No,Summer,,30334
C3698,19,Female,Mumbai,['Home Decor'],['Curtains'],Frequent Buyer,2179.65,No,Spring,,27848
C3699,27,Female,Bangalore,"['Fitness', 'Beauty']","['Yoga Mat', 'Moisturizer']",Occasional Shopper,1289.09,No,Summer,,53751
C3700,57,Other,Bangalore,"['Beauty', 'Fitness', 'Fashion']","['Lipstick', 'Yoga Mat', 'Shoes']",Occasional Shopper,3927.55,Yes,Spring,,45971
C3701,49,Other,Chennai,"['Electronics', 'Fitness']","['Laptop', 'Dumbbells']",New Visitor,3232.28,No,Winter,,72937
C3702,27,Male,Kolkata,"['Fitness', 'Home Decor', 'Fashion']","['Yoga Mat', 'Lamp', 'Jeans']",Occasional Shopper,3717.81,No,Winter,,69411
C3703,31,Male,Bangalore,['Electronics'],['Smartphone'],New Visitor,2767.32,Yes,Winter,,84044
C3704,50,Female,Kolkata,"['Home Decor', 'Fashion', 'Books']","['Lamp', 'Jacket', 'Comics']",Occasional Shopper,4133.37,No,Winter,,68591
C3705,58,Other,Chennai,"['Electronics', 'Home Decor']","['Laptop', 'Lamp']",Frequent Buyer,4745.51,Yes,Autumn,,52559
C3706,39,Female,Delhi,"['Fitness', 'Fashion']","['Yoga Mat', 'Jacket']",Occasional Shopper,4733.02,Yes,Summer,,85462
C3707,31,Male,Chennai,['Electronics'],['Smartwatch'],Frequent Buyer,819.52,Yes,Autumn,,63343
C3708,19,Female,Bangalore,"['Beauty', 'Books', 'Fashion']","['Perfume', 'Non-fiction', 'Jacket']",Frequent Buyer,2956.82,No,Summer,,25601
C3709,26,Other,Mumbai,['Fashion'],['Jacket'],Occasional Shopper,4606.96,Yes,Autumn,,69266
C3710,26,Other,Chennai,['Home Decor'],['Wall Art'],Frequent Buyer,1713.7,No,Spring,,40337
C3711,48,Other,Mumbai,['Fitness'],['Treadmill'],Frequent Buyer,4869.34,Yes,Summer,,86083
C3712,42,Female,Chennai,"['Books', 'Beauty']","['Biography', 'Moisturizer']",Occasional Shopper,3673.91,No,Spring,,83901
C3713,57,Female,Delhi,['Electronics'],['Headphones'],Occasional Shopper,2703.83,Yes,Autumn,,31429
C3714,39,Male,Chennai,['Fitness'],['Treadmill'],Occasional Shopper,4972.7,No,Summer,,89522
C3715,41,Female,Chennai,['Books'],['Fiction'],Frequent Buyer,2283.04,No,Summer,,48795
C3716,37,Other,Delhi,['Books'],['Non-fiction'],New Visitor,1676.95,Yes,Winter,,74779
C3717,44,Female,Bangalore,"['Electronics', 'Books', 'Fashion']","['Laptop', 'Fiction', 'Shoes']",Occasional Shopper,1742.91,Yes,Autumn,,77023
C3718,31,Female,Kolkata,['Fitness'],['Dumbbells'],New Visitor,1047.04,Yes,Winter,,58545
C3719,46,Male,Delhi,['Fitness'],['Dumbbells'],Occasional Shopper,4658.07,Yes,Autumn,,71000
C3720,20,Other,Chennai,['Home Decor'],['Lamp'],Frequent Buyer,3250.21,Yes,Summer,,36089
C3721,28,Female,Mumbai,"['Fitness', 'Books']","['Yoga Mat', 'Biography']",Occasional Shopper,3568.61,Yes,Winter,,49062
C3722,58,Other,Kolkata,['Electronics'],['Smartwatch'],Occasional Shopper,2228.88,No,Winter,,31868
C3723,27,Other,Bangalore,['Home Decor'],['Cushions'],Occasional Shopper,1458.14,No,Spring,,55501
C3724,52,Female,Kolkata,['Books'],['Non-fiction'],Occasional Shopper,3036.81,No,Summer,,78406
C3725,39,Male,Kolkata,"['Beauty', 'Fitness']","['Foundation', 'Treadmill']",Occasional Shopper,3152.63,No,Summer,,75785
C3726,55,Female,Kolkata,['Beauty'],['Lipstick'],New Visitor,2476.94,No,Autumn,,65203
C3727,52,Male,Mumbai,"['Home Decor', 'Electronics', 'Fashion']","['Wall Art', 'Laptop', 'Jacket']",New Visitor,2380.02,No,Autumn,,69410
C3728,34,Other,Bangalore,"['Beauty', 'Electronics', 'Home Decor']","['Perfume', 'Headphones', 'Curtains']",Occasional Shopper,3552.31,No,Spring,,68816
C3729,23,Female,Mumbai,"['Beauty', 'Fitness', 'Books']","['Moisturizer', 'Dumbbells', 'Non-fiction']",New Visitor,4962.17,No,Winter,,52125
C3730,34,Female,Delhi,"['Books', 'Electronics', 'Fitness']","['Fiction', 'Headphones', 'Resistance Bands']",Occasional Shopper,3305.13,No,Autumn,,90275
C3731,48,Female,Kolkata,"['Fitness', 'Beauty', 'Fashion']","['Resistance Bands', 'Perfume', 'Shoes']",Occasional Shopper,2945.28,Yes,Winter,,77441
C3732,34,Other,Kolkata,"['Home Decor', 'Electronics', 'Fashion']","['Lamp', 'Smartwatch', 'T-shirt']",Frequent Buyer,2380.34,Yes,Autumn,,77625
C3733,41,Other,Bangalore,['Fashion'],['T-shirt'],Occasional Shopper,3281.94,No,Summer,,66169
C3734,25,Male,Mumbai,"['Electronics', 'Fitness']","['Smartphone', 'Yoga Mat']",Occasional Shopper,3888.66,Yes,Winter,,69114
C3735,55,Other,Mumbai,['Home Decor'],['Wall Art'],New Visitor,913.06,Yes,Autumn,,45987
C3736,60,Male,Bangalore,"['Fitness', 'Beauty']","['Yoga Mat', 'Foundation']",Occasional Shopper,4632.34,Yes,Autumn,,41872
C3737,21,Male,Bangalore,['Home Decor'],['Wall Art'],Occasional Shopper,4028.83,Yes,Winter,,31273
C3738,20,Female,Delhi,"['Fashion', 'Fitness']","['T-shirt', 'Dumbbells']",New Visitor,4831.11,Yes,Autumn,,38313
C3739,42,Male,Delhi,"['Beauty', 'Books', 'Fitness']","['Lipstick', 'Fiction', 'Resistance Bands']",Frequent Buyer,821.42,No,Autumn,,71957
C3740,33,Male,Mumbai,"['Books', 'Fitness', 'Home Decor']","['Fiction', 'Treadmill', 'Curtains']",New Visitor,2301.37,Yes,Summer,,75425
C3741,41,Male,Kolkata,"['Fitness', 'Beauty']","['Treadmill', 'Foundation']",Occasional Shopper,4150.62,No,Summer,,86172
C3742,31,Female,Chennai,['Fitness'],['Dumbbells'],Occasional Shopper,4182.88,No,Spring,,80456
C3743,43,Other,Delhi,"['Beauty', 'Books']","['Moisturizer', 'Fiction']",Frequent Buyer,2292.51,Yes,Autumn,,76903
C3744,36,Female,Kolkata,"['Fashion', 'Fitness']","['T-shirt', 'Treadmill']",New Visitor,3047.74,No,Spring,,46640
C3745,28,Other,Kolkata,"['Books', 'Fashion', 'Electronics']","['Comics', 'Shoes', 'Laptop']",Frequent Buyer,600.47,Yes,Winter,,40801
C3746,51,Male,Chennai,"['Beauty', 'Fitness']","['Moisturizer', 'Yoga Mat']",Occasional Shopper,1688.74,No,Spring,,57306
C3747,28,Other,Bangalore,['Fashion'],['Jeans'],New Visitor,3373.22,No,Autumn,,43358
C3748,35,Female,Delhi,"['Fashion', 'Beauty']","['Jacket', 'Moisturizer']",Frequent Buyer,4312.4,No,Spring,,86097
C3749,60,Female,Bangalore,['Fitness'],['Treadmill'],Occasional Shopper,3831.83,Yes,Summer,,40408
C3750,45,Female,Kolkata,['Electronics'],['Smartphone'],New Visitor,2282.54,Yes,Autumn,,88979
C3751,18,Other,Delhi,['Fitness'],['Treadmill'],Occasional Shopper,3919.09,Yes,Winter,,35395
C3752,57,Male,Mumbai,"['Fitness', 'Books']","['Yoga Mat', 'Comics']",Frequent Buyer,1530.45,No,Winter,,33725
C3753,43,Other,Chennai,['Electronics'],['Smartwatch'],Frequent Buyer,3802.71,No,Summer,,76737
C3754,31,Male,Kolkata,"['Electronics', 'Home Decor']","['Smartwatch', 'Curtains']",Occasional Shopper,789.3,Yes,Summer,,62268
C3755,53,Other,Mumbai,"['Fashion', 'Fitness']","['Jeans', 'Resistance Bands']",Occasional Shopper,1281.76,Yes,Summer,,49057
C3756,30,Male,Chennai,['Beauty'],['Perfume'],Frequent Buyer,1204.99,Yes,Autumn,,66638
C3757,54,Male,Delhi,"['Books', 'Beauty', 'Electronics']","['Biography', 'Perfume', 'Headphones']",New Visitor,3672.62,No,Winter,,55175
C3758,43,Other,Mumbai,['Electronics'],['Laptop'],New Visitor,4356.2,Yes,Spring,,67496
C3759,20,Female,Chennai,"['Electronics', 'Fashion']","['Smartphone', 'Jacket']",Frequent Buyer,2006.42,No,Summer,,27795
C3760,29,Other,Delhi,['Fashion'],['Shoes'],New Visitor,3369.55,Yes,Autumn,,57632
C3761,28,Female,Bangalore,['Books'],['Non-fiction'],Occasional Shopper,762.56,No,Summer,,38048
C3762,28,Male,Delhi,['Electronics'],['Headphones'],Occasional Shopper,3998.31,No,Autumn,,61926
C3763,32,Female,Delhi,"['Home Decor', 'Books']","['Curtains', 'Comics']",New Visitor,3631.83,No,Spring,,70102
C3764,57,Other,Bangalore,"['Books', 'Fitness']","['Comics', 'Treadmill']",Occasional Shopper,4492.55,No,Winter,,46860
C3765,54,Female,Bangalore,"['Electronics', 'Beauty']","['Laptop', 'Perfume']",Occasional Shopper,2609.26,No,Spring,,64842
C3766,49,Male,Mumbai,['Home Decor'],['Lamp'],New Visitor,3870.19,No,Spring,,65061
C3767,39,Male,Kolkata,"['Home Decor', 'Fashion', 'Electronics']","['Cushions', 'Shoes', 'Smartwatch']",Occasional Shopper,3706.11,No,Spring,,83865
C3768,40,Male,Bangalore,"['Electronics', 'Fitness', 'Beauty']","['Headphones', 'Treadmill', 'Foundation']",New Visitor,4667.11,No,Summer,,76806
C3769,25,Other,Kolkata,['Beauty'],['Moisturizer'],Occasional Shopper,1381.19,Yes,Summer,,43157
C3770,40,Male,Delhi,['Electronics'],['Smartphone'],Frequent Buyer,1028.58,No,Winter,,63053
C3771,46,Male,Mumbai,"['Electronics', 'Beauty', 'Books']","['Smartphone', 'Lipstick', 'Comics']",Frequent Buyer,4826.72,No,Spring,,62538
C3772,43,Other,Chennai,['Home Decor'],['Curtains'],New Visitor,789.97,No,Winter,,61767
C3773,19,Other,Bangalore,['Fitness'],['Dumbbells'],Occasional Shopper,1212.93,Yes,Spring,,18070
C3774,33,Male,Bangalore,"['Fashion', 'Electronics']","['Jacket', 'Smartphone']",New Visitor,1514.39,No,Spring,,62130
C3775,35,Female,Kolkata,"['Fitness', 'Fashion', 'Books']","['Resistance Bands', 'Jeans', 'Non-fiction']",Occasional Shopper,1723.25,No,Autumn,,65511
C3776,30,Female,Delhi,"['Home Decor', 'Fashion', 'Beauty']","['Curtains', 'Shoes', 'Lipstick']",Occasional Shopper,1908.79,Yes,Summer,,65640
C3777,57,Male,Delhi,"['Beauty', 'Fashion']","['Lipstick', 'Jeans']",New Visitor,3528.29,Yes,Summer,,40722
C3778,37,Female,Delhi,"['Fashion', 'Beauty']","['Shoes', 'Foundation']",New Visitor,2831.24,No,Spring,,73449
C3779,37,Male,Delhi,"['Electronics', 'Fashion', 'Beauty']","['Laptop', 'T-shirt', 'Perfume']",Frequent Buyer,3544.36,Yes,Spring,,83289
C3780,27,Other,Mumbai,['Books'],['Non-fiction'],New Visitor,4369.77,Yes,Autumn,,62893
C3781,38,Female,Kolkata,['Home Decor'],['Curtains'],Frequent Buyer,2261.25,No,Spring,,64356
C3782,21,Other,Kolkata,"['Fitness', 'Electronics', 'Books']","['Treadmill', 'Laptop', 'Non-fiction']",New Visitor,1664.81,Yes,Spring,,20502
C3783,52,Female,Chennai,"['Beauty', 'Electronics', 'Home Decor']","['Lipstick', 'Headphones', 'Cushions']",New Visitor,725.34,No,Autumn,,42818
C3784,32,Male,Delhi,['Beauty'],['Foundation'],New Visitor,3381.3,Yes,Autumn,,70618
C3785,26,Other,Bangalore,"['Beauty', 'Fitness', 'Electronics']","['Perfume', 'Yoga Mat', 'Smartwatch']",Frequent Buyer,4805.18,No,Summer,,53803
C3786,51,Female,Kolkata,"['Fitness', 'Books']","['Yoga Mat', 'Comics']",New Visitor,3871.82,Yes,Summer,,57123
C3787,54,Female,Kolkata,"['Electronics', 'Fashion']","['Smartwatch', 'T-shirt']",Frequent Buyer,3510.77,Yes,Spring,,49598
C3788,48,Female,Mumbai,"['Fashion', 'Beauty']","['T-shirt', 'Foundation']",New Visitor,4562.11,Yes,Spring,,63989
C3789,41,Other,Bangalore,"['Fashion', 'Home Decor']","['Shoes', 'Cushions']",Occasional Shopper,2726.03,No,Autumn,,75449
C3790,46,Other,Bangalore,['Beauty'],['Moisturizer'],Frequent Buyer,2097.76,No,Winter,,64078
C3791,19,Female,Chennai,"['Books', 'Beauty', 'Fitness']","['Comics', 'Perfume', 'Treadmill']",New Visitor,3267.35,Yes,Autumn,,25335
C3792,42,Male,Chennai,"['Beauty', 'Books']","['Lipstick', 'Non-fiction']",Frequent Buyer,1543.3,Yes,Winter,,63221
C3793,56,Other,Bangalore,['Electronics'],['Laptop'],Frequent Buyer,2940.1,Yes,Spring,,35242
C3794,32,Other,Kolkata,"['Fitness', 'Beauty']","['Dumbbells', 'Perfume']",New Visitor,2488.86,No,Autumn,,71386
C3795,21,Other,Kolkata,['Beauty'],['Foundation'],Occasional Shopper,2200.97,No,Summer,,22769
C3796,49,Female,Mumbai,['Books'],['Fiction'],Frequent Buyer,3124.17,Yes,Autumn,,67569
C3797,26,Female,Chennai,['Electronics'],['Smartphone'],Frequent Buyer,1979.27,Yes,Autumn,,34344
C3798,36,Male,Mumbai,['Home Decor'],['Curtains'],Frequent Buyer,2919.8,No,Summer,,70499
C3799,52,Female,Bangalore,"['Fashion', 'Books']","['Jeans', 'Fiction']",New Visitor,3999.59,No,Summer,,67586
C3800,51,Other,Bangalore,"['Electronics', 'Beauty']","['Headphones', 'Moisturizer']",Occasional Shopper,2059.35,Yes,Autumn,,58447
C3801,36,Male,Bangalore,"['Fashion', 'Beauty', 'Books']","['T-shirt', 'Foundation', 'Fiction']",Occasional Shopper,1752.56,No,Autumn,,96427
C3802,20,Other,Chennai,"['Home Decor', 'Fitness']","['Wall Art', 'Treadmill']",New Visitor,3238.74,Yes,Spring,,29348
C3803,37,Female,Mumbai,"['Books', 'Fashion']","['Comics', 'Jacket']",Frequent Buyer,2749.04,Yes,Spring,,62621
C3804,19,Female,Delhi,"['Books', 'Fashion']","['Non-fiction', 'T-shirt']",New Visitor,2929.45,No,Winter,,26584
C3805,44,Other,Delhi,"['Electronics', 'Home Decor', 'Fashion']","['Smartwatch', 'Wall Art', 'T-shirt']",Frequent Buyer,4191.44,Yes,Autumn,,58859
C3806,18,Other,Bangalore,"['Home Decor', 'Electronics']","['Curtains', 'Smartphone']",Occasional Shopper,4147.89,No,Autumn,,28744
C3807,38,Male,Mumbai,"['Electronics', 'Fitness', 'Books']","['Smartwatch', 'Dumbbells', 'Comics']",Occasional Shopper,3785.79,Yes,Autumn,,69066
C3808,55,Other,Kolkata,['Books'],['Comics'],New Visitor,2356.47,Yes,Autumn,,63805
C3809,31,Female,Kolkata,['Beauty'],['Lipstick'],New Visitor,3352.28,No,Spring,,69534
C3810,40,Female,Delhi,['Electronics'],['Headphones'],Occasional Shopper,4497.64,Yes,Spring,,80964
C3811,57,Female,Delhi,['Fashion'],['Shoes'],Frequent Buyer,2754.97,No,Summer,,36125
C3812,31,Female,Chennai,['Books'],['Comics'],Occasional Shopper,3250.42,Yes,Winter,,94905
C3813,25,Female,Chennai,"['Home Decor', 'Fitness']","['Wall Art', 'Treadmill']",Occasional Shopper,4422.24,Yes,Autumn,,52456
C3814,26,Other,Chennai,"['Beauty', 'Books']","['Lipstick', 'Non-fiction']",Occasional Shopper,816.63,No,Autumn,,54618
C3815,58,Other,Chennai,['Fitness'],['Resistance Bands'],New Visitor,2261.98,No,Summer,,42624
C3816,53,Other,Chennai,"['Fashion', 'Beauty', 'Fitness']","['Jacket', 'Perfume', 'Dumbbells']",New Visitor,4936.43,Yes,Winter,,73083
C3817,52,Male,Delhi,['Books'],['Comics'],Occasional Shopper,3615.95,No,Autumn,,66522
C3818,38,Male,Kolkata,['Electronics'],['Laptop'],Occasional Shopper,587.76,No,Autumn,,66656
C3819,32,Male,Kolkata,"['Fitness', 'Fashion', 'Beauty']","['Resistance Bands', 'Jeans', 'Perfume']",New Visitor,3797.32,No,Winter,,55635
C3820,41,Male,Kolkata,['Books'],['Comics'],New Visitor,1463.94,No,Spring,,64331
C3821,49,Other,Kolkata,"['Electronics', 'Home Decor']","['Headphones', 'Cushions']",New Visitor,4656.34,No,Winter,,77445
C3822,20,Male,Delhi,"['Home Decor', 'Fitness', 'Electronics']","['Cushions', 'Treadmill', 'Smartphone']",Occasional Shopper,1530.93,Yes,Winter,,24290
C3823,40,Female,Chennai,"['Beauty', 'Fashion']","['Foundation', 'T-shirt']",Occasional Shopper,862.54,Yes,Spring,,50693
C3824,20,Male,Mumbai,"['Home Decor', 'Books']","['Wall Art', 'Biography']",Frequent Buyer,4526.44,Yes,Autumn,,30221
C3825,33,Male,Delhi,"['Electronics', 'Fitness']","['Laptop', 'Treadmill']",Occasional Shopper,4807.43,Yes,Autumn,,104890
C3826,48,Male,Bangalore,['Beauty'],['Perfume'],Occasional Shopper,4607.04,Yes,Winter,,81762
C3827,38,Female,Mumbai,"['Home Decor', 'Beauty']","['Curtains', 'Moisturizer']",Occasional Shopper,4224.36,No,Spring,,80367
C3828,33,Female,Kolkata,['Beauty'],['Lipstick'],New Visitor,1649.65,Yes,Autumn,,77417
C3829,31,Female,Delhi,"['Beauty', 'Fashion']","['Moisturizer', 'T-shirt']",Frequent Buyer,2343.56,No,Summer,,66848
C3830,50,Female,Kolkata,"['Fitness', 'Books']","['Treadmill', 'Fiction']",New Visitor,1729.0,Yes,Summer,,41613
C3831,37,Other,Kolkata,['Fitness'],['Dumbbells'],Occasional Shopper,2323.86,Yes,Summer,,61670
C3832,21,Other,Mumbai,"['Fitness', 'Beauty']","['Yoga Mat', 'Moisturizer']",New Visitor,2407.25,Yes,Spring,,32715
C3833,23,Male,Bangalore,"['Home Decor', 'Fitness', 'Books']","['Lamp', 'Yoga Mat', 'Biography']",Occasional Shopper,904.6,Yes,Summer,,40289
C3834,28,Other,Bangalore,"['Fashion', 'Fitness', 'Electronics']","['Jeans', 'Treadmill', 'Headphones']",Frequent Buyer,2971.48,Yes,Spring,,49138
C3835,57,Male,Chennai,['Fitness'],['Dumbbells'],Frequent Buyer,3666.08,No,Autumn,,40747
C3836,21,Other,Kolkata,['Books'],['Biography'],New Visitor,4886.26,Yes,Spring,,40446
C3837,29,Other,Kolkata,['Books'],['Non-fiction'],Occasional Shopper,4289.41,Yes,Summer,,69507
C3838,31,Other,Kolkata,['Fashion'],['Shoes'],Frequent Buyer,1141.95,No,Winter,,86272
C3839,19,Other,Chennai,"['Fashion', 'Fitness', 'Electronics']","['Jeans', 'Dumbbells', 'Headphones']",New Visitor,3317.23,No,Summer,,27084
C3840,35,Male,Chennai,"['Fashion', 'Beauty', 'Fitness']","['Jacket', 'Foundation', 'Dumbbells']",Occasional Shopper,1785.88,No,Winter,,71798
